total_weight,center_of_mass_offset,thrust_to_weight,arm_length,propeller_size,motor_kv,score
1265.0,0.46,2.39,128.1,7,2581,79.2
1074.9,0.24,2.98,189.2,8,2517,74.2
796.6,0.33,0.86,158.3,8,1565,50.5
520.9,0.18,1.75,99.4,5,2479,97.5
757.8,2.9,1.93,183.8,7,2245,51.4
1316.1,2.89,2.67,113.2,6,2505,58.5
500.0,2.17,2.99,84.6,5,2411,76.5
923.3,0.27,2.11,120.0,6,1945,99.8
1199.7,0.35,2.5,126.2,8,1462,97.4
1253.3,0.76,3.46,171.7,6,2101,88.1
692.2,0.1,1.52,113.9,7,1954,99.3
826.6,0.44,3.11,144.1,9,2006,68.6
1958.7,0.09,1.05,125.2,7,1547,51.3
1025.0,0.02,0.97,106.1,6,1707,53.0
500.0,0.32,3.12,130.2,5,1497,76.8
1389.4,2.62,2.54,185.5,8,2465,46.1
892.0,1.35,3.23,168.0,9,1715,73.7
787.9,1.49,1.48,116.1,5,2153,73.2
1293.7,1.94,3.49,121.7,5,2527,77.5
686.9,1.5,2.3,179.1,7,1989,92.2
1031.7,0.62,1.02,100.7,6,2455,41.0
959.3,2.02,1.99,208.2,7,2333,66.2
589.7,0.82,3.28,193.0,6,2078,89.8
723.8,2.37,1.27,157.9,7,2453,40.2
693.2,2.0,2.46,93.5,5,2080,80.5
1415.7,0.7,1.96,176.9,8,2270,81.1
835.8,1.53,0.93,174.6,6,1792,34.1
1028.0,0.6,2.55,196.6,9,2455,67.9
1330.7,0.66,2.88,213.7,9,2095,79.0
500.0,0.01,1.57,110.8,5,2371,95.2
576.5,0.39,3.48,125.2,7,2318,76.9
1363.2,0.51,3.29,155.3,7,2248,75.0
500.0,0.14,1.51,96.1,5,2347,99.1
1674.7,1.44,0.96,216.6,9,2572,2.4
2057.3,1.46,1.85,167.8,9,2499,49.6
1107.8,0.03,2.11,181.1,7,2381,83.1
970.1,0.85,1.35,187.0,6,1806,79.2
1420.7,0.25,0.96,141.1,8,1673,46.6
920.6,0.14,1.48,120.8,6,2140,80.8
1686.0,0.56,0.97,145.1,9,1948,33.2
1049.6,1.61,2.03,97.5,6,1460,80.6
1267.0,1.21,1.47,127.1,8,2554,47.0
840.8,0.11,3.31,115.4,6,1912,94.3
1506.4,0.6,2.23,190.4,6,2483,81.7
500.0,0.02,3.04,152.7,6,2301,88.9
1479.8,0.57,2.39,177.2,6,1779,98.9
878.6,0.01,2.64,175.6,5,1746,87.3
1183.4,1.13,2.21,139.2,9,1798,76.2
945.2,0.4,3.07,166.4,8,1406,88.6
1296.2,0.67,0.88,169.7,9,2328,21.4
1052.0,0.71,2.62,128.2,5,2558,94.8
983.3,1.47,2.23,95.5,5,2354,92.8
718.0,0.76,2.37,181.8,5,2443,99.3
500.0,0.86,1.97,143.5,5,1726,82.4
500.0,0.1,1.96,191.6,6,2053,100.0
1316.5,0.78,2.87,182.1,9,1542,98.8
1093.7,0.07,1.29,138.7,7,1793,81.1
1625.5,3.01,1.85,192.3,8,1882,52.1
500.0,0.37,3.38,104.4,5,2386,87.9
1641.1,1.18,2.3,216.5,9,1890,76.7
972.7,0.63,0.92,179.5,5,2350,51.6
562.4,0.15,3.0,121.4,5,1811,89.1
500.0,1.02,2.13,127.9,5,1753,85.1
810.9,0.56,0.86,97.1,5,1831,44.8
1219.5,0.09,1.74,167.9,5,1402,83.3
578.2,0.79,2.25,162.7,8,2355,77.6
1937.6,0.48,3.46,173.3,9,1530,91.0
1311.4,0.67,2.47,105.8,5,2498,100.0
812.0,1.77,2.55,181.5,5,2423,85.5
500.0,0.45,2.31,139.5,5,1559,86.2
999.8,1.11,3.19,166.1,5,1416,68.1
500.0,0.58,0.9,137.4,6,1755,50.1
555.2,0.44,1.3,151.1,6,2455,68.4
1263.0,0.18,2.81,117.8,7,2288,84.0
827.9,0.54,1.62,132.3,5,1882,92.2
766.9,0.11,1.25,141.5,7,2578,53.7
1431.0,1.25,1.16,157.9,8,2009,30.9
1171.8,2.66,0.94,122.3,7,2172,13.9
1195.2,0.11,3.4,200.1,9,2256,63.6
795.4,0.56,2.74,107.6,6,2195,99.2
837.1,0.02,1.04,190.9,6,2361,49.9
500.0,2.79,2.25,121.0,5,2201,71.9
1015.4,0.38,0.93,143.4,5,1741,38.5
1379.7,0.45,3.24,176.8,8,1805,80.7
1064.1,1.08,1.08,212.5,8,1959,31.0
1366.6,0.39,2.87,140.3,9,1976,82.8
657.9,0.08,3.16,130.9,5,1620,76.4
1107.5,0.76,2.55,133.2,5,1546,82.7
988.2,0.87,3.39,208.1,8,2400,59.7
1399.7,2.2,1.03,193.4,8,2603,0.0
1071.1,6.39,3.21,205.6,8,1890,0.0
1085.5,0.31,1.34,185.3,6,1752,84.6
919.2,2.05,2.35,115.8,7,2410,70.3
971.7,0.45,3.14,199.0,7,1480,89.6
500.0,0.4,3.11,109.4,5,2269,88.6
1020.8,1.49,1.46,138.5,6,2104,76.4
1073.1,3.58,1.94,208.5,8,1833,41.0
964.4,0.9,3.1,89.2,5,2546,87.3
1307.9,1.45,0.84,109.9,6,2139,37.7
1396.8,0.07,1.42,164.7,9,1909,61.8
500.0,2.31,1.42,176.4,6,1993,54.2
538.3,0.79,1.32,125.7,5,2312,75.5
1350.1,3.16,2.84,140.1,7,1879,53.7
1333.3,2.38,3.13,192.9,8,2154,46.4
1089.8,0.75,0.88,215.3,9,2126,26.2
1335.0,0.93,2.05,143.4,6,2597,84.6
1054.0,0.25,2.0,87.2,5,1745,92.4
1044.9,3.17,1.41,164.7,5,2354,39.4
1107.2,0.0,2.68,186.1,8,1504,99.0
1475.2,0.18,1.16,135.2,5,2187,49.6
736.1,0.8,2.55,133.5,5,2194,92.6
1386.8,2.06,1.02,147.6,8,1792,28.0
1405.8,0.51,1.42,186.3,9,1595,83.3
500.0,1.23,0.86,181.0,7,1821,47.6
907.5,0.35,2.85,116.1,7,2280,87.7
1027.2,1.19,2.64,112.1,6,1617,91.4
1651.7,0.5,1.77,194.6,9,1552,100.0
500.0,0.57,2.6,107.8,6,1436,82.8
952.9,0.69,1.94,178.8,7,2089,87.9
1534.1,0.53,3.02,186.6,8,2111,70.6
500.0,2.15,1.53,123.6,5,2593,84.7
1091.5,0.28,2.11,186.9,7,1709,99.1
1322.6,0.1,2.12,164.7,9,1649,94.1
1011.2,1.02,3.05,204.4,7,2341,71.2
1039.9,3.24,2.87,136.1,9,2139,33.3
1550.0,1.61,0.93,145.1,9,2568,0.0
1199.4,0.25,1.51,193.2,9,2024,81.3
810.5,0.13,2.75,162.0,6,1491,92.0
1601.4,0.02,0.89,220.9,8,2604,22.7
928.8,2.36,2.62,133.0,7,2551,63.9
1441.6,1.24,2.98,199.3,8,2682,63.8
500.0,1.63,2.5,106.3,5,1974,85.8
1468.5,1.27,1.63,204.3,7,1883,94.3
977.8,1.8,1.91,165.4,8,2233,63.7
975.5,0.26,2.15,126.8,8,1701,99.9
699.2,1.18,2.01,106.2,5,2635,94.3
1315.9,2.6,2.05,172.3,9,1887,50.8
1742.7,2.59,1.04,142.1,7,1883,19.4
877.1,1.28,0.98,150.7,7,2047,40.6
737.1,0.3,2.3,146.1,5,1950,97.5
1280.9,2.16,2.97,164.6,9,1862,64.7
1026.8,3.09,1.42,114.0,7,1702,44.0
1543.3,3.02,3.0,154.6,7,1817,64.7
1063.2,0.1,1.71,152.7,7,1467,96.0
1092.4,0.83,2.98,185.1,9,1456,96.3
500.0,0.57,1.42,116.8,5,2576,79.1
1643.2,0.94,2.12,109.7,7,1600,94.3
1263.3,0.44,3.03,159.0,8,1998,72.4
1554.7,0.42,2.67,161.6,9,2229,69.5
1038.4,2.07,3.43,145.7,6,2462,66.4
641.5,0.71,1.6,92.1,5,2671,95.8
1123.0,0.45,3.02,193.3,8,2537,66.1
931.8,0.98,0.95,185.1,7,1534,43.9
659.9,1.4,3.42,164.7,6,2262,79.4
698.3,0.14,0.86,161.5,5,2173,50.7
1309.6,5.81,3.36,163.2,9,2349,0.0
500.0,0.48,0.89,108.5,6,2546,34.3
1053.7,0.32,2.83,116.1,6,1994,100.0
986.4,1.6,2.62,204.9,8,1612,85.8
1200.3,0.21,1.82,170.9,5,2186,97.3
1587.4,1.02,3.26,125.0,8,1901,75.1
1267.2,0.35,3.33,218.2,8,2598,59.0
500.0,1.1,3.2,178.2,7,2698,58.8
1690.2,0.29,3.48,233.2,9,2659,44.9
951.9,0.01,2.34,114.6,6,1570,90.8
500.0,1.6,2.51,165.6,5,1819,79.6
1682.6,0.28,2.13,209.1,9,2520,60.3
513.0,0.08,3.33,232.3,9,2223,59.9
663.3,0.33,2.9,95.2,5,1420,84.2
1841.5,1.15,3.31,215.4,9,1689,76.1
1261.5,0.72,3.19,163.3,7,2021,90.0
1411.2,5.37,1.4,184.2,9,2505,0.0
1039.8,2.12,1.5,118.8,7,1506,78.8
919.1,0.05,3.06,139.2,6,2088,91.9
1418.6,0.12,2.55,148.1,6,2344,100.0
500.0,0.69,2.62,159.7,8,1685,98.6
1207.2,0.78,1.63,147.8,7,2020,93.3
882.0,0.3,3.39,123.1,6,2182,90.4
1401.0,0.57,1.75,225.5,9,2127,76.5
500.0,1.47,2.79,114.0,5,2227,95.3
844.9,0.98,1.18,106.1,5,1531,30.3
776.5,0.11,2.71,205.6,7,1738,98.3
1511.6,1.63,1.86,122.4,8,1620,95.3
1174.7,1.36,0.9,212.7,9,2181,12.6
500.0,0.11,0.97,131.4,7,2248,35.8
500.0,0.32,2.76,106.5,5,1476,88.8
817.3,0.06,1.16,186.0,7,2004,53.9
1659.9,1.95,3.31,168.3,9,1991,48.8
768.6,0.05,2.86,175.6,6,1449,89.6
1561.0,1.49,2.4,189.3,9,2147,65.9
584.5,0.11,2.12,174.1,6,1731,100.0
1167.1,1.22,1.51,103.5,6,2575,87.6
1135.4,0.73,2.66,168.9,6,2518,79.6
1213.5,0.66,3.21,168.3,7,2077,77.7
641.2,0.18,1.75,167.2,5,2395,100.0
942.3,0.25,2.33,127.5,7,2357,82.5
536.9,1.08,2.15,138.8,5,1720,81.0
1508.2,0.63,1.68,197.6,9,2513,63.1
1249.5,0.62,2.33,125.0,8,1928,89.1
1676.5,0.12,2.24,203.3,9,2267,73.9
560.3,0.17,2.61,168.4,7,2140,87.5
1073.6,5.7,2.45,157.2,7,2656,0.0
980.7,0.44,2.54,92.5,5,2115,99.6
1049.7,1.62,1.85,184.2,7,1832,81.4
705.0,0.62,3.15,167.3,6,2401,75.6
1080.9,0.18,1.24,160.6,7,1779,85.7
973.1,0.07,1.21,103.5,5,1656,66.8
920.3,0.65,3.18,123.8,5,1796,76.9
1145.5,1.21,2.62,150.7,6,2188,89.7
591.8,0.11,0.81,131.5,5,1656,38.4
1181.7,2.33,1.5,154.6,8,2372,50.3
1771.8,0.95,2.66,161.1,9,1558,90.5
503.0,0.05,1.32,132.5,7,2228,66.7
1919.3,1.55,1.06,154.0,8,2382,14.9
659.5,0.21,1.06,150.1,7,1602,51.7
1124.6,0.83,2.25,188.2,8,2087,81.7
790.1,1.31,3.13,110.4,7,1481,76.3
990.6,0.65,1.64,175.5,6,2448,90.7
820.3,1.45,2.46,93.1,5,2329,87.1
915.7,0.56,3.43,100.4,5,1417,72.0
950.2,0.51,2.26,156.0,6,2360,98.6
1054.7,2.84,1.06,125.8,8,2286,0.0
1422.3,0.22,1.29,218.4,9,2539,44.7
1447.2,0.78,1.62,199.6,8,2572,63.6
625.0,1.05,1.23,156.1,5,1420,61.8
1339.6,0.95,1.73,148.9,9,2396,63.1
1048.0,0.72,2.17,136.6,7,2571,81.5
1475.3,1.31,1.92,211.7,9,2037,69.1
1184.6,1.43,1.63,164.5,8,2336,66.9
1184.4,0.2,3.38,143.9,6,2135,91.0
750.2,0.62,2.9,123.6,7,2032,96.6
1127.5,0.04,2.83,214.8,8,2039,88.8
920.9,1.02,1.33,207.7,7,1845,71.1
1635.4,0.72,1.79,207.3,9,1686,81.1
819.3,0.67,3.38,156.6,5,2267,95.1
1198.2,0.31,0.95,139.9,8,2064,33.9
1251.5,1.06,2.03,134.1,6,1599,87.5
1632.2,5.17,1.46,165.3,9,2184,0.0
909.3,0.35,2.49,136.4,8,1547,98.9
638.4,0.8,2.1,124.9,6,1766,95.4
1428.0,0.21,2.98,210.8,8,1620,98.9
870.3,0.14,0.84,167.3,9,1627,46.4
1252.9,0.68,0.9,148.4,8,1705,46.3
1174.9,0.1,1.97,175.5,7,1578,97.6
1622.7,0.56,3.15,158.9,9,2367,54.9
791.2,0.39,2.11,212.0,8,1816,91.2
684.2,0.15,3.08,102.8,5,2009,90.0
875.0,0.35,3.2,215.8,8,2027,80.8
959.3,1.38,2.34,183.9,7,1522,92.1
1040.3,2.63,1.57,157.0,6,1684,75.4
663.8,3.94,2.4,136.2,6,2106,42.9
932.4,0.79,1.31,124.8,6,1402,64.8
683.9,1.02,2.15,148.2,5,2159,98.5
617.1,1.56,1.01,134.7,7,1661,43.1
1277.5,1.16,1.15,208.9,9,1731,32.0
1098.4,3.35,1.45,192.8,6,2364,34.7
1312.8,0.47,1.86,136.9,7,1660,98.6
1817.8,2.26,1.6,169.2,8,2426,55.4
725.4,0.02,1.08,126.0,5,2171,47.4
700.5,0.78,0.84,155.5,7,1846,44.8
922.9,0.25,1.49,151.0,7,2639,54.9
1110.2,0.42,1.55,181.3,9,2172,82.4
999.7,0.13,1.39,124.5,7,1878,84.9
1279.1,1.16,3.29,161.0,9,1968,63.6
1174.2,0.26,1.18,166.6,5,2266,54.0
500.0,1.08,1.31,100.4,5,1994,71.1
1281.7,1.36,1.73,160.6,8,1839,86.2
1037.8,1.52,2.83,146.5,9,1599,88.9
1497.5,0.07,0.81,135.8,9,2067,27.3
1130.1,1.77,2.98,166.7,6,2333,85.0
1207.2,0.17,0.87,137.2,6,1678,48.0
904.9,1.72,2.04,214.2,8,2558,56.4
997.3,1.67,1.58,159.3,5,1693,74.7
700.5,1.08,0.94,182.3,6,1604,47.3
1177.2,0.25,1.21,142.4,7,2276,67.1
539.9,0.7,3.31,148.2,5,1484,72.3
1073.7,1.86,1.53,111.4,7,1692,81.8
1422.6,0.84,3.21,203.6,9,1789,73.7
1216.7,0.25,3.21,123.6,5,2561,91.3
648.1,0.16,2.33,152.6,8,1810,89.2
1827.6,1.0,1.09,224.1,9,1908,25.7
1139.0,1.31,2.75,233.8,9,2641,55.5
832.5,0.99,1.88,174.6,7,2017,96.0
1094.9,0.34,2.73,163.8,9,2480,63.0
1531.9,1.06,1.48,185.1,6,1491,63.6
777.4,0.94,1.85,166.1,5,2183,94.1
780.9,0.11,3.36,188.1,6,1970,86.5
829.7,0.84,1.55,142.3,7,2170,76.9
1011.0,1.3,2.24,131.4,7,1592,87.3
500.0,0.04,0.9,135.0,5,2540,51.6
1320.2,0.3,0.91,230.8,9,2106,26.0
1327.1,0.12,2.56,136.3,8,2069,92.8
963.1,0.19,1.75,168.9,7,2698,81.7
1064.1,1.36,3.03,93.2,5,2303,83.1
1011.7,1.36,3.39,152.5,8,2459,55.6
1268.7,0.45,2.99,148.9,9,2023,77.0
743.9,0.37,2.91,119.1,7,2140,89.7
1054.3,1.05,2.57,182.3,5,1596,81.2
500.0,0.24,2.54,97.3,5,1689,96.3
1175.0,0.91,1.33,106.6,5,2165,75.4
843.6,3.27,3.13,128.2,7,2662,25.8
1402.2,0.08,3.02,210.1,8,2465,68.7
537.3,1.84,1.19,122.0,5,2410,35.6
1005.6,0.27,1.68,141.0,9,1487,100.0
799.0,2.21,3.49,136.0,5,1575,53.4
798.9,0.04,1.41,138.2,8,2326,57.0
1737.7,0.41,2.96,176.7,7,1677,98.8
823.7,1.33,1.5,126.4,5,1823,82.8
746.9,1.61,2.87,142.1,5,1432,73.8
623.8,0.25,1.84,229.2,9,2451,68.1
1425.4,0.56,2.4,197.1,9,1608,88.8
979.6,1.02,3.37,90.3,5,2001,86.6
568.9,0.04,2.12,162.1,5,1647,93.6
1318.5,0.03,2.68,215.0,9,2246,74.8
1304.7,0.72,2.77,210.9,8,2189,73.6
1367.7,0.37,3.08,134.3,6,1417,78.4
544.6,0.03,2.75,118.5,6,1612,97.6
1093.1,0.39,2.8,138.8,5,1913,90.3
1572.3,0.18,0.84,196.8,9,2517,16.5
646.8,0.34,0.87,161.8,7,2256,40.8
500.0,3.97,2.44,183.6,7,2321,27.6
613.5,1.27,0.81,146.7,6,2206,39.3
1069.1,2.09,0.88,218.0,8,2440,9.1
500.0,1.0,2.24,134.1,6,2662,85.6
855.3,0.72,1.26,95.0,5,1927,74.9
862.9,0.73,2.11,167.4,8,1576,96.6
1204.3,2.06,3.45,138.8,7,2554,54.5
1242.3,0.37,2.45,149.6,9,1697,89.6
1273.2,1.12,1.15,189.4,9,2486,11.9
1085.8,0.14,2.9,120.8,5,2397,98.0
1224.0,0.92,1.42,115.7,6,2196,73.0
961.6,0.91,3.06,141.8,5,2553,85.2
983.1,0.88,2.43,205.2,9,1762,85.5
707.8,1.74,1.34,128.1,7,2015,68.0
1172.4,1.6,1.63,224.7,9,2693,42.5
1762.6,0.52,1.16,178.1,8,1667,48.4
967.6,0.16,1.76,143.5,9,1899,86.0
1532.3,0.34,2.18,182.2,9,2313,70.2
777.2,0.11,2.44,190.3,8,1616,99.9
1081.0,0.09,2.76,97.8,6,2045,98.4
1107.8,0.37,1.64,142.8,9,2404,67.9
895.3,0.26,1.89,157.4,5,1945,97.7
1072.0,0.42,1.98,161.0,9,2122,76.8
550.7,0.88,1.26,119.2,5,2367,77.4
1155.4,0.81,3.27,153.4,8,2092,70.6
1126.5,1.98,1.46,168.6,9,2183,36.6
873.6,0.22,1.64,174.4,8,2321,76.2
1050.2,0.37,2.73,131.6,8,2420,73.7
960.8,0.98,1.08,178.9,6,1426,29.3
500.0,1.79,1.37,165.4,9,2535,30.1
808.0,1.27,2.48,157.9,5,2560,95.9
500.0,0.66,2.94,148.0,5,1661,82.1
1444.8,0.16,1.16,206.8,9,2046,30.6
1563.4,3.37,2.64,154.6,6,2088,54.7
839.8,0.11,1.18,138.1,6,1921,47.0
957.6,0.01,2.44,101.9,6,2533,90.5
500.0,0.25,3.28,127.0,5,2023,92.8
1130.4,1.44,1.8,122.7,8,1666,85.2
500.0,0.1,3.16,96.2,6,2177,90.9
1084.1,0.33,2.68,108.3,5,2067,97.8
500.0,0.1,2.98,162.1,5,2636,96.9
1147.2,2.92,2.73,145.3,8,1453,60.9
1864.0,0.89,2.86,206.4,9,2173,65.1
1292.0,2.67,1.14,189.5,9,1794,9.6
853.6,0.7,1.62,168.5,6,1911,97.0
993.3,0.7,1.81,109.1,6,2200,96.8
1630.6,0.2,2.35,145.4,8,1724,97.5
799.4,0.23,2.43,164.1,6,1495,91.6
1690.4,1.42,0.92,200.6,8,1573,37.8
868.2,2.43,1.97,141.1,5,1743,63.3
1110.1,0.16,1.35,98.4,6,1604,79.6
1006.3,0.98,1.5,179.2,5,1454,79.2
1113.8,1.49,0.93,184.4,7,2109,30.8
1119.3,0.27,0.81,220.4,8,1625,47.3
990.6,1.56,2.84,155.0,7,1701,85.6
663.0,1.47,2.87,97.1,6,2628,77.4
500.0,0.06,0.82,107.7,5,1619,33.6
771.5,0.8,0.9,104.2,6,2403,42.3
953.6,0.11,1.34,200.3,7,1827,76.7
720.4,1.78,1.76,159.1,6,1540,80.3
1045.2,1.18,1.23,187.4,9,1854,54.1
1243.2,0.02,1.93,140.3,7,1544,100.0
1408.6,3.21,3.2,119.5,6,2368,49.6
1346.6,0.05,1.39,159.0,5,1925,84.7
1097.4,0.28,3.23,122.2,6,1557,80.2
500.0,1.02,2.85,146.5,5,1504,79.0
1899.8,0.59,1.64,176.0,9,2141,77.3
1078.9,1.58,3.01,157.1,6,2289,83.8
1634.6,2.96,2.15,183.1,9,1688,56.7
1460.0,0.03,2.39,129.2,7,2031,95.8
1205.1,1.0,0.92,109.6,5,2608,50.1
1079.0,0.46,1.04,199.2,7,2640,30.6
500.0,0.53,2.52,84.3,5,2454,98.7
1730.9,1.0,2.43,146.8,9,1678,84.2
500.0,1.15,1.9,141.0,8,2347,70.6
620.2,0.48,1.3,99.4,6,1624,80.6
1899.3,0.89,2.89,180.3,9,2600,54.3
549.9,0.06,2.32,131.8,5,1483,76.6
1252.4,1.29,3.36,111.3,5,1491,66.0
529.8,1.21,3.14,129.3,5,1407,60.9
500.0,0.38,2.51,145.2,5,2477,97.7
976.3,0.07,0.84,105.5,6,2586,36.8
1298.1,0.35,3.45,153.8,7,1878,90.5
1061.8,1.2,1.22,146.2,8,1507,73.5
1017.6,0.03,1.22,158.9,6,2694,70.2
852.9,2.33,2.31,171.2,5,1636,66.4
993.1,0.47,2.28,177.4,6,2684,90.3
2227.4,0.95,1.47,182.3,9,2381,41.6
563.6,0.37,2.2,89.8,5,1928,94.6
1318.6,1.02,2.51,186.8,8,2028,83.6
565.6,0.53,2.52,183.1,5,2642,99.0
869.2,0.06,1.9,185.1,8,2391,75.1
1167.8,1.54,2.99,124.5,8,2572,62.3
557.8,0.24,2.08,121.6,7,2474,86.5
1188.1,0.88,2.15,143.9,7,1453,98.1
1024.4,0.1,1.08,171.9,6,2562,36.7
740.5,0.59,1.37,114.6,6,2148,76.1
1134.4,0.62,3.4,126.7,8,2536,60.2
1128.9,0.05,2.98,136.8,5,1826,90.5
1266.0,0.38,2.7,172.3,9,1897,79.9
1044.3,0.13,2.39,160.0,9,1745,89.5
559.4,0.25,3.08,114.4,5,1910,78.6
1067.1,1.74,3.33,174.9,5,1840,69.5
1589.6,1.6,2.71,174.2,7,2321,70.8
1403.9,0.59,3.05,226.6,9,2121,65.4
1273.7,0.75,3.21,131.2,8,1627,85.5
837.3,0.63,2.37,128.0,6,2396,96.4
971.5,0.78,2.91,160.6,7,2009,98.1
1048.6,0.67,2.55,200.6,9,2227,70.5
754.1,0.52,2.75,126.0,5,2513,98.2
1263.6,0.88,2.52,144.3,9,2189,75.0
748.7,0.58,1.94,187.9,8,1795,92.8
1127.1,4.43,2.93,203.2,7,2498,7.3
500.0,0.27,3.2,174.9,5,2227,92.0
500.0,0.16,2.32,150.0,8,2587,71.0
858.2,2.74,3.23,180.7,6,2356,53.7
845.0,2.19,2.71,181.2,7,1964,78.7
1023.5,1.81,2.92,184.8,8,1555,83.6
1433.8,0.48,2.56,213.9,8,2191,78.5
500.0,1.94,1.7,85.2,5,1902,69.8
1332.2,1.26,1.53,192.7,6,2180,91.8
1328.3,3.43,2.3,215.1,8,1733,49.1
1375.7,3.81,3.02,200.8,7,1890,28.8
894.5,0.6,2.93,175.1,8,1727,99.9
1968.1,0.74,1.12,144.2,9,1400,50.2
918.7,1.88,2.55,158.3,7,2026,86.2
959.1,1.08,2.69,189.5,7,1586,91.3
1287.5,1.72,1.68,163.5,8,1668,85.2
783.3,0.43,2.86,107.2,5,1522,85.0
1199.1,0.02,1.76,198.8,7,1951,100.0
1410.0,0.24,3.48,158.3,9,2642,50.0
500.0,0.03,0.81,178.1,5,2609,52.9
979.5,0.42,2.58,106.6,5,1987,99.0
919.1,1.39,1.12,107.2,5,2628,40.8
731.2,1.66,1.09,192.4,7,1735,36.2
500.0,0.58,3.31,104.8,5,1789,81.3
1318.0,1.61,2.84,156.4,8,1703,88.6
860.5,2.21,1.09,139.1,5,2313,26.8
1687.3,0.01,1.13,203.6,9,2248,23.3
1244.4,0.56,1.99,110.9,6,2371,96.3
1915.6,0.97,2.17,211.2,9,1625,85.6
880.7,2.47,2.28,153.8,7,1912,73.1
500.0,0.12,1.96,173.0,5,2409,97.5
500.0,1.17,1.88,149.1,5,1428,77.3
978.8,0.12,3.29,144.7,8,2003,76.7
1046.5,0.26,2.26,119.1,5,2364,96.2
879.0,1.48,2.2,214.0,9,2380,56.9
622.8,1.49,1.63,141.9,7,2014,87.1
664.2,1.46,3.05,109.3,6,2406,66.6
813.2,0.33,2.86,181.2,5,2412,100.0
1118.6,0.86,1.82,190.1,6,2124,95.4
737.1,0.09,1.01,112.3,5,1871,38.4
806.3,0.06,1.74,145.5,7,2088,90.9
1605.6,0.81,3.32,221.4,9,1714,69.3
930.3,0.75,0.85,109.2,7,2308,34.6
500.0,0.36,3.3,134.9,6,1956,92.1
973.2,0.6,2.26,89.0,5,2341,99.5
1112.4,0.35,2.4,182.8,6,1678,100.0
1660.6,1.79,1.02,181.7,9,2239,9.9
766.7,0.87,1.13,208.0,7,1766,50.6
1010.4,0.3,2.93,115.8,6,1730,98.9
1272.4,0.13,1.65,129.2,6,1796,100.0
1729.3,0.47,1.41,151.7,9,2187,54.0
593.8,0.61,1.26,85.8,5,1784,72.6
546.4,2.64,1.16,190.1,6,1957,25.8
976.6,1.16,1.74,210.8,9,2453,60.5
500.0,1.54,2.4,166.2,5,2620,93.1
760.2,0.93,1.99,122.3,5,1662,82.6
616.4,0.06,0.91,200.8,7,1807,54.3
1698.3,0.83,2.4,143.2,9,2518,59.1
500.0,2.39,2.48,96.5,5,2343,75.3
1084.4,0.76,2.86,153.3,7,2389,79.4
640.2,0.14,2.63,135.9,8,2466,73.5
1574.4,0.13,2.07,145.9,9,2246,69.8
1675.4,0.66,3.36,174.4,8,2459,62.2
1047.7,0.13,0.98,103.4,5,2552,44.0
1632.0,0.17,1.94,215.4,9,2467,63.1
1315.8,0.02,1.9,198.5,7,2484,82.3
1096.1,0.56,1.68,153.2,5,2274,98.4
1221.4,0.1,3.31,157.8,9,2544,54.0
647.4,2.65,3.14,212.2,9,1896,42.6
1270.7,1.26,3.16,126.6,8,1557,87.6
697.8,2.48,1.06,147.1,5,2680,22.2
1276.6,1.17,1.65,201.5,7,1670,90.0
1372.8,0.46,2.08,168.6,7,1712,94.6
889.1,0.37,2.79,175.5,5,2540,99.2
500.0,0.65,1.88,147.9,5,1744,88.7
500.0,0.13,3.29,174.9,6,2601,77.6
1184.3,0.29,1.34,166.9,8,1516,83.7
953.6,0.21,1.27,146.2,5,2420,83.7
508.1,0.19,1.97,88.5,5,2588,100.0
787.7,1.87,2.02,99.1,6,1573,79.9
1191.4,0.92,1.01,109.6,6,2148,49.5
1333.5,0.58,1.56,186.6,9,1554,96.7
1456.1,0.08,2.43,189.5,7,1994,95.8
1181.8,0.12,1.69,204.9,8,1709,97.8
1235.2,0.44,1.67,228.9,9,1633,89.2
500.0,0.15,3.12,112.2,5,1561,85.1
556.9,2.32,1.07,188.0,6,2090,25.1
843.4,2.3,2.18,190.7,7,1691,80.5
1907.6,0.21,3.11,174.3,9,1526,89.6
1775.7,1.0,0.83,148.8,7,2092,45.6
797.1,0.63,2.38,174.7,6,2001,98.1
1724.4,1.43,1.96,194.0,9,2517,54.6
1557.4,0.43,1.41,195.0,9,2512,42.8
893.4,0.58,1.33,137.8,7,1787,77.5
604.7,0.42,1.67,176.0,6,2179,100.0
878.4,0.01,1.57,150.5,5,1648,89.0
947.9,2.97,3.25,148.5,9,1580,56.3
1453.1,0.86,1.55,128.7,5,2484,89.6
996.8,1.86,3.06,134.8,6,2570,58.2
1679.4,0.32,3.01,228.1,9,2095,66.8
1295.6,0.32,1.11,186.6,9,1680,42.6
1184.6,0.46,1.2,98.2,5,2535,76.9
1571.6,3.04,2.42,210.1,8,1696,62.3
867.1,1.5,1.75,101.0,5,2090,90.2
500.0,0.46,0.85,144.5,5,1961,51.7
843.9,0.33,3.34,162.2,8,2540,61.9
1068.1,0.27,1.78,110.4,6,2450,94.6
1270.3,0.13,2.65,132.8,6,1710,100.0
1568.6,0.43,0.9,144.3,9,2274,24.6
1259.8,1.32,2.24,162.4,7,1789,96.8
1355.3,0.46,3.0,188.6,7,1405,100.0
1471.0,0.61,2.61,194.5,9,2102,69.0
1216.7,0.61,3.11,171.4,7,2410,66.9
1237.3,0.19,3.09,132.7,5,1929,90.2
